customer_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
114,1.9032510868809218,3.8294200417385387,-3.4762644860584673,-1.3612509952657854,1.1470540484854255,5.785222834587149,4.368674320518763,1.4970537432318427
117,-0.45387693054336575,0.4649508126728675,-0.6540268448374631,-0.2611457239733945,-0.5000345124727066,2.259985457093039,0.8695281464995279,-0.2757743540729793
118,-0.9422973465758789,-0.507736484456282,-0.2761225544460667,-0.20655430063345406,-0.24087154772020594,1.081274097813042,0.38424178854398816,-0.42058388824117193
119,-0.9260416727493703,-0.5192513864967748,-0.30445451339387014,-0.24654166664318058,-0.2548232040556371,1.2104606375320237,0.43764125846418683,-0.49232848036730564
121,-0.9188950899464069,-0.5243137543677516,-0.3169102683968066,-0.26412156061194964,-0.26095685734517665,1.2672557180056778,0.4611175989402567,-0.5238700008091176
123,-0.20977467007319633,0.4430807467476129,-0.6584277819469937,-0.6316830359298488,1.0416248649859075,1.4751163493247645,1.597688073840336,0.6724385237579126
125,0.8920490722650588,1.9242354017357273,-2.152368553787468,-2.3539931250738397,1.5686809424246277,3.144810299728542,4.010404470675092,1.9366821714507891
126,0.2550183973858396,1.353158579082451,-0.8379900457976136,-1.9138949374973366,1.7367870626204331,1.2945016885252285,1.2687503097085873,1.2040958911619697
127,0.8920490722650588,1.9242354017357273,-2.152368553787468,-2.3539931250738397,1.5686809424246277,3.144810299728542,4.010404470675092,1.9366821714507891
129,8.103359022963726,17.59834751345305,3.044467724578714,-2.49315558118129,4.898007642434853,2.544177236377146,4.396362900367473,1.9823301065809187
13,9.030880705888139,-5.447918629384187,0.48498385048537,1.0365225568175827,-0.4234648526855625,-2.0184059330846034,0.9067047727337479,0.20974251980809888
130,7.7360928599148595,16.3519462218568,0.7352197068431037,1.2236105166186413,-3.479387387073554,3.1108186741074078,1.3876441140536722,1.7271297687311036
131,-0.2529249030737753,0.7268554775300552,-1.2401181435321447,-1.2535874151039734,0.15437182139926833,1.2775710174232437,1.7873381459872644,1.1557991107457293
133,-0.34366164678021344,0.6001852846162661,-1.1082956738905376,-1.1022831358874234,0.12287259053337515,1.141884773245344,1.5847443539177395,1.044366843308514
1330,-0.8279694833033092,0.22071096909373147,-0.49417300132965464,0.9421954778374135,-0.12114845935148368,0.2491332131267499,-0.3708124978387961,0.20355768922506656
136,-0.8050003197166244,0.20959322943027647,0.3550978420721162,0.35370001157499376,2.242070300244105,-0.15027605816677508,0.7424825732688314,-0.2285893600477929
137,-0.5895546760755584,0.7151334230337446,0.682940696945372,0.5492672182260272,4.158489733936165,-0.31472310819285265,1.3752562164442403,-0.5347431397964802
138,-0.6866128825522531,0.4873876971801304,0.5352475760150198,0.4611642424479252,3.2951432770399696,-0.2406397548877126,1.0901918546201115,-0.3968209415738345
14,10.423161451046216,-6.299280393470089,0.4864361207303078,0.9777730596082908,-0.16433613518551085,-1.209868844263043,-0.2685842180871807,0.3619471797818437
140,2.873559185978038,6.216664655423579,-3.9381569738148885,6.199399934632174,-3.5401043410389263,1.0695456364680864,-0.11237074628671744,-0.081839410494142
142,-0.5451625104147974,0.6323998690329673,-0.4580284484331313,0.05280313479330126,-0.40921352630409347,1.3238454495373961,0.4824222258167681,0.30642897510787553
143,-0.455683057513628,0.7754210159730309,-0.3591288785291881,-0.5097679296413405,0.4672861422641844,2.670704470828718,1.2856302376514035,-0.5797482399506647
144,-0.32743667708285934,1.213724484116253,-0.6239443993774126,-0.4116693450911143,0.015634364211178295,0.38331009588082543,-0.3143003604629088,0.7744347623054192
145,-0.7657566377004931,0.30615392139991493,-0.4709722447429071,0.8948286453089834,-0.6469353530848455,0.6582467812149169,0.12978186442389875,0.24544372798730352
146,-0.7993839503069476,0.2267558613113069,-0.42476810877611254,0.8087336831643362,-0.5900920467560753,0.5917401996829834,0.11104179518165147,0.23498808197832177
15,1.896945283315569,-1.9629896162458937,0.06293147899386439,0.5528818395952382,-1.3495555691285595,-2.866648510459224,3.692518984450725,0.49022285259577564
1548,-0.5736764510300261,1.077732968966158,-0.5513749295887299,1.739727343451739,1.9035535880730825,-1.5112726227598405,-1.7823654892623104,2.4726514971783455
1576,0.5264937077547148,3.18291897347837,-2.2322791703800973,4.220640078737233,-1.5420532210018827,0.3377851850872282,-1.597410625122116,-0.39249468466737775
1582,-0.7723826216353601,0.3659752467795341,-0.5953410712327396,1.1316514039923313,-0.11916363381803677,0.2938145083648021,-0.44611664796527284,0.21569901147533815
16,-0.08338309923408105,-0.9983922874303615,-0.04172246344344625,0.2150630769611818,-0.55172828388356,-0.8697664994210228,1.2242778270538466,0.303473305635837
1613,0.5264937077547148,3.18291897347837,-2.2322791703800973,4.220640078737233,-1.5420532210018827,0.3377851850872282,-1.597410625122116,-0.39249468466737775
1621,0.9854768197850274,3.909692634925897,-2.6462137441924494,3.9947892461644057,-2.2655834972086657,-0.40687845589929933,-1.4311057349924021,-0.500872327566837
1623,-0.4482821598072508,1.0807495334820658,-1.205600035690301,1.0312234529289097,-1.0378429860521587,0.15744536939590434,-0.47991783010065114,0.34687832570723487
1626,-0.24258865054054307,1.2579703465108454,-0.5606043370935736,1.7966994813947779,-1.1446560276209716,-1.0497266442824842,-1.449551344009149,0.08810200058263601
1628,-0.4182003961799042,0.8031197501316443,-0.42996325056082346,2.144844674348315,-0.7297025162406613,-0.09226453644646494,-0.6889121924008036,-0.7375327125351311
1632,0.4953730395400684,3.317319785792632,-0.0791754032100949,2.2251819148534655,6.1287061968347505,-3.0462583548334936,-0.6982258156515107,2.6103483409202295
1639,1.0069780818520329,0.9840614993228839,0.11410542565650773,1.836532545888618,-0.3713755581423716,0.21141383893622945,2.0863442099238187,-1.3728528773888118
17,11.818124806604276,-5.228475031983578,-0.8433955742759738,-1.2463814468453032,1.6058001266794109,2.9001776988224353,0.7183814881283913,0.11114192498664231
1704,0.07287059498445657,-0.16994750482646376,-0.26925407886217584,0.0065681296139075765,-0.7304398942499368,-1.5282885678564457,-0.9037654331496386,0.8912447649644456
1705,-0.8208976295916299,0.19622227898472752,-0.22882439770629273,-0.1241581305606427,-0.6482399388717076,-1.0456425222231864,-0.9555043556449339,1.0183796053877991
